,val_loss,val_accuracy,loss,accuracy
75,0.4714306802240037,0.8167939186096191,0.32147121657813643,0.8524904251098633
76,0.47067495975785584,0.8167939186096191,0.2980936421973495,0.8812260627746582
77,0.46916442973013145,0.8167939186096191,0.3130610114769917,0.8601532578468323
78,0.46912052522178826,0.8167939186096191,0.3160563997381948,0.8486589789390564
79,0.4674649629884094,0.8167939186096191,0.3073617677807351,0.8793103694915771
80,0.4688381711945279,0.8167939186096191,0.3209272143484532,0.8563218116760254
81,0.481772750388575,0.8167939186096191,0.3039566876787792,0.8793103694915771
82,0.48101979266596206,0.8167939186096191,0.3050708853536182,0.8716475367546082
83,0.4690295439640074,0.8015267252922058,0.2941559681033723,0.8754789233207703
84,0.4697471529472875,0.8091602921485901,0.3086754268613355,0.8850574493408203
85,0.46714207507271804,0.8167939186096191,0.3117871559671059,0.8716475367546082
86,0.46792152000747567,0.8091602921485901,0.30684908236808706,0.8620689511299133
87,0.4676550189957364,0.8091602921485901,0.3214091013446165,0.8735632300376892
88,0.4662921583379498,0.8091602921485901,0.2947809544902195,0.8908045887947083
89,0.47127894317830793,0.8015267252922058,0.30863543282980205,0.8793103694915771
90,0.4696776502915011,0.8015267252922058,0.31810113747686264,0.8659003973007202
91,0.47645843120021675,0.8015267252922058,0.30693780028500317,0.8678160905838013
92,0.46903080521649076,0.8015267252922058,0.2984661223559544,0.8908045887947083
93,0.4640946188045822,0.8167939186096191,0.2905015625716169,0.8869732022285461
94,0.46490857801364577,0.8091602921485901,0.27215329349269357,0.8946360349655151
95,0.46450028983691266,0.8167939186096191,0.2807800659617245,0.8927202820777893
96,0.47268150689947697,0.8091602921485901,0.2773622280678987,0.8965517282485962
97,0.4722114519308542,0.8091602921485901,0.26916385233630624,0.8888888955116272
98,0.4729817041003977,0.8091602921485901,0.2861887028162507,0.8812260627746582
99,0.462930079634863,0.8091602921485901,0.2924641919432929,0.8716475367546082
100,0.4610795365035079,0.8167939186096191,0.2842556827940703,0.8773946166038513
101,0.4648157148870803,0.8091602921485901,0.2934499504008969,0.8793103694915771
102,0.47042188480610153,0.8015267252922058,0.2886395360774921,0.8735632300376892
103,0.4699497013601638,0.8015267252922058,0.2944727466937683,0.8716475367546082
104,0.4675037251173995,0.8015267252922058,0.28917215838742893,0.8908045887947083
105,0.4684336030756244,0.8015267252922058,0.2687227504463488,0.8946360349655151
106,0.46466490967583113,0.8015267252922058,0.2529696660309002,0.9099617004394531
107,0.45855800204604635,0.8244274854660034,0.28047333686287834,0.8869732022285461
108,0.4667112090205418,0.8015267252922058,0.25954791789310644,0.8908045887947083
109,0.468833155304421,0.8015267252922058,0.2602010325339562,0.9042145609855652
110,0.468561794921642,0.8015267252922058,0.29657315762563685,0.8831417560577393
111,0.466001182112075,0.8015267252922058,0.25697424516824013,0.9061302542686462
112,0.46554556602740105,0.8015267252922058,0.27355412881949853,0.8812260627746582
113,0.4712549630012221,0.8091602921485901,0.2647993373345598,0.8927202820777893
114,0.47111659195586925,0.8091602921485901,0.28601512644026017,0.8927202820777893
115,0.4746344671904586,0.8091602921485901,0.2598945850156733,0.9003831148147583
116,0.46707168244223557,0.8015267252922058,0.28313746751496616,0.8716475367546082
117,0.46614130398699344,0.8015267252922058,0.25191862099015394,0.9061302542686462
118,0.4638133786106838,0.8015267252922058,0.26680353132586826,0.8888888955116272
119,0.4632922756762905,0.8015267252922058,0.27004949160462594,0.8869732022285461
120,0.4704376422721921,0.8091602921485901,0.24933813335338315,0.8984674215316772
121,0.46977466026335274,0.8091602921485901,0.27315411793774574,0.8754789233207703
122,0.4737109400843846,0.8091602921485901,0.25349351615284593,0.9080459475517273
123,0.4737256747165709,0.8091602921485901,0.2667893685143569,0.9061302542686462
124,0.4623344172048205,0.7938931584358215,0.2570814621060287,0.9003831148147583
125,0.46849436341351225,0.8015267252922058,0.24162308631957263,0.9022988677024841
126,0.4715448754434367,0.8091602921485901,0.24375937222520966,0.9080459475517273
127,0.470515102830552,0.8091602921485901,0.27435900550692477,0.8812260627746582
128,0.4665637753391994,0.8015267252922058,0.2392351127218926,0.9195402264595032
129,0.46660496351373104,0.8015267252922058,0.2390896869801927,0.9080459475517273
130,0.48199782935717633,0.8091602921485901,0.2539403004664571,0.9061302542686462
131,0.4724342404431059,0.8091602921485901,0.25268375268384413,0.9022988677024841
132,0.46534801803472386,0.8015267252922058,0.23916662886910056,0.9157088398933411
133,0.46836422508909503,0.8015267252922058,0.2614316132447729,0.8869732022285461
134,0.4754972466985688,0.8091602921485901,0.2613126570465921,0.8946360349655151
135,0.46852652444184284,0.8015267252922058,0.2581217880449989,0.9099617004394531
136,0.47525395964848177,0.8091602921485901,0.23552486197701816,0.9157088398933411
137,0.47109867052267523,0.8091602921485901,0.23970041992107113,0.9080459475517273
138,0.47163913541167746,0.8091602921485901,0.24986072564033712,0.8946360349655151
139,0.4705451144516923,0.8091602921485901,0.24636380220281667,0.9118773937225342
140,0.4730683392240801,0.8091602921485901,0.2461399187073397,0.9022988677024841
141,0.4666132653942545,0.8015267252922058,0.24415012349114107,0.8984674215316772
142,0.47119926223318087,0.8091602921485901,0.22510887254243608,0.9252873659133911
143,0.4672182643686542,0.8015267252922058,0.23569420956332107,0.9003831148147583
144,0.4644782861680475,0.8015267252922058,0.23690106699749885,0.9099617004394531
145,0.466165488912859,0.8015267252922058,0.2104464371428179,0.931034505367279
146,0.465193189737451,0.8015267252922058,0.22283990481347415,0.9137930870056152
147,0.46543143177760465,0.8015267252922058,0.2221695743072992,0.9137930870056152
148,0.47025095597478267,0.8091602921485901,0.23563105769997814,0.9176245331764221
149,0.4678952302641541,0.8091602921485901,0.2261178129249149,0.9195402264595032
150,0.46971132646080194,0.8091602921485901,0.2320321806317545,0.9272030591964722
151,0.46700637122146954,0.8091602921485901,0.21537657156301185,0.9214559197425842
152,0.47024462878249074,0.8091602921485901,0.23057550625782816,0.9022988677024841
153,0.46539450419768125,0.8091602921485901,0.2139279870922995,0.9272030591964722
154,0.46247413231216317,0.8015267252922058,0.22532239430708903,0.931034505367279
155,0.46920946627172805,0.8091602921485901,0.226398056608507,0.8965517282485962
156,0.46971613669213447,0.8091602921485901,0.22404134342040138,0.9272030591964722
157,0.4712926658965249,0.8091602921485901,0.20231964670378585,0.9425287246704102
158,0.4763272036122912,0.8091602921485901,0.2173635122648144,0.9214559197425842
159,0.4735383268531042,0.8091602921485901,0.22776428036306096,0.9118773937225342
160,0.47680726033130677,0.8091602921485901,0.22625722133793594,0.9176245331764221
161,0.4778290340918621,0.8091602921485901,0.19430688006439428,0.9521072506904602
162,0.4768448958870109,0.8091602921485901,0.2131254872828151,0.9214559197425842
163,0.4819618481716127,0.8091602921485901,0.21423537224188618,0.9080459475517273
164,0.4735494387968806,0.8091602921485901,0.21638143062591553,0.9157088398933411
165,0.4692437821672163,0.8015267252922058,0.227306066744629,0.9329501986503601
166,0.4711888573551906,0.8091602921485901,0.22867715415826703,0.9042145609855652
167,0.4728372342713917,0.8091602921485901,0.21953622363079553,0.9137930870056152
168,0.47019957859097544,0.8091602921485901,0.21809918556176838,0.9061302542686462
169,0.4759412212226227,0.8091602921485901,0.2386665298564224,0.8965517282485962
170,0.4763185932436062,0.8091602921485901,0.21752384205088304,0.9272030591964722
171,0.47135886436200325,0.8091602921485901,0.20863201997289255,0.9233716726303101
172,0.4742396478434555,0.8091602921485901,0.21602311490596027,0.9176245331764221
173,0.4733886964448536,0.8091602921485901,0.2108407939188325,0.9214559197425842
174,0.469519866331843,0.8091602921485901,0.21849521789057502,0.9272030591964722
175,0.47383054522157625,0.8091602921485901,0.20045175520396324,0.9272030591964722
176,0.4795504216929428,0.8091602921485901,0.20422055974773978,0.9252873659133911
177,0.47797783640504793,0.8091602921485901,0.20885808942875186,0.9214559197425842
178,0.4719310061622212,0.8091602921485901,0.20966252935800517,0.9291187524795532
179,0.47557302103697796,0.8091602921485901,0.19943462329349299,0.9348658919334412
180,0.4814460040958783,0.8091602921485901,0.2134225374209013,0.9214559197425842
181,0.4807985165646968,0.8091602921485901,0.2042430140277892,0.9329501986503601
182,0.4743343755489087,0.8091602921485901,0.19323497268431944,0.938697338104248
183,0.4754653586686112,0.8091602921485901,0.2029780678137052,0.9272030591964722
184,0.4759534324398478,0.8091602921485901,0.19787577685268445,0.9348658919334412
185,0.48356491099787124,0.8091602921485901,0.19113752508528845,0.9272030591964722
186,0.47830436975901364,0.8091602921485901,0.20873251351816902,0.9329501986503601
187,0.47482118988765104,0.8091602921485901,0.21044536123330565,0.9272030591964722
188,0.47656760233959167,0.8091602921485901,0.1780988872051239,0.946360170841217
189,0.4773432343970728,0.8091602921485901,0.21682156445422848,0.9022988677024841
190,0.46924485960079515,0.8091602921485901,0.1985069352319871,0.9233716726303101
191,0.47653454769658676,0.8091602921485901,0.2031762924801801,0.938697338104248
192,0.4786604342569832,0.8091602921485901,0.1878581834935594,0.946360170841217
193,0.47752375548122494,0.8091602921485901,0.1847885140285638,0.9501915574073792
194,0.4746176250108326,0.8091602921485901,0.1902664867283284,0.946360170841217
195,0.47203744185789853,0.8091602921485901,0.2056600993277926,0.9252873659133911
196,0.4760078974352538,0.8091602921485901,0.18618433103250817,0.9425287246704102
197,0.48371072579886165,0.8091602921485901,0.18148704461210988,0.946360170841217
198,0.4817035398410477,0.8091602921485901,0.18096808329852604,0.9501915574073792
199,0.4743244857278489,0.8091602921485901,0.18777662766847575,0.946360170841217
