,val_loss,val_accuracy,loss,accuracy
0,0.6611173098323909,0.6068702340126038,0.7733447823487936,0.5373563170433044
1,0.6130753032123769,0.6564885377883911,0.6528388880678521,0.6245210766792297
2,0.57504303082255,0.6984732747077942,0.5904289260221167,0.6896551847457886
3,0.5640442316768733,0.7099236845970154,0.5557412792896402,0.7088122367858887
4,0.5473229316354707,0.6984732747077942,0.49758532666155203,0.7538314461708069
5,0.5534096410256306,0.7290076613426208,0.4954009484285596,0.7547892928123474
6,0.5305334306855238,0.7480915784835815,0.47592976951964516,0.767241358757019
7,0.5572187882343321,0.7251908183097839,0.4308771105104936,0.8045976758003235
8,0.524303521818787,0.7519084215164185,0.44441360326562346,0.7940613031387329
9,0.5246732981150387,0.7519084215164185,0.42689326896521324,0.7950191497802734
10,0.5241787788522152,0.7557252049446106,0.3933220748928772,0.8132184147834778
11,0.534623859492877,0.7442747950553894,0.3993222047771074,0.8141762614250183
12,0.513217530632747,0.7557252049446106,0.38170985392227025,0.8275862336158752
13,0.51579281437488,0.7557252049446106,0.3560665504457393,0.8448275923728943
14,0.5072137754382068,0.7633587718009949,0.3445773976515993,0.8477011322975159
15,0.5065802217439841,0.7633587718009949,0.346768769952986,0.8390804529190063
16,0.5043849107873348,0.767175555229187,0.3229740673098071,0.8572797179222107
17,0.5198418975786399,0.7748091816902161,0.3325271212506568,0.8534482717514038
18,0.5057177898538021,0.767175555229187,0.3129388281782925,0.8678160905838013
19,0.4971204086114432,0.7748091816902161,0.3257552120420668,0.8553639650344849
20,0.5024905250272678,0.7709923386573792,0.28056158405154147,0.8850574493408203
21,0.5015360926853791,0.7709923386573792,0.2935458204755381,0.8754789233207703
22,0.5305773001590758,0.7786259651184082,0.3064623306080756,0.8735632300376892
23,0.5041993829130217,0.7709923386573792,0.27435836207364256,0.9032567143440247
24,0.50141132241897,0.7748091816902161,0.276756604055792,0.8936781883239746
25,0.49863544038233865,0.7786259651184082,0.2659847735216791,0.9061302542686462
26,0.5029277828813509,0.7824427485466003,0.2709289001322341,0.9032567143440247
27,0.49910976140553714,0.7748091816902161,0.24658335579766166,0.9070881009101868
28,0.5089598657520673,0.7786259651184082,0.2686347492981231,0.8821839094161987
29,0.4971119438418905,0.7824427485466003,0.2507987541942304,0.9051724076271057
30,0.54094559272737,0.7786259651184082,0.22331416584066047,0.9252873659133911
31,0.49102314692417176,0.7748091816902161,0.23356503076937007,0.9157088398933411
32,0.49346576119197233,0.7786259651184082,0.22635411062916577,0.9137930870056152
33,0.501490730365724,0.7862595319747925,0.23147080444741522,0.9195402264595032
34,0.5056408971320582,0.7862595319747925,0.2258005818187962,0.9176245331764221
35,0.5202849220683556,0.7862595319747925,0.24040233586483076,0.9003831148147583
36,0.4849093469954629,0.7900763154029846,0.22046119568448413,0.9204980731010437
37,0.4969572934485574,0.767175555229187,0.22242174591597927,0.9185823798179626
38,0.5063850752269948,0.7977099418640137,0.19670095788564718,0.9396551847457886
39,0.4934777995102278,0.7900763154029846,0.21133486521198375,0.9176245331764221
40,0.5047152906883764,0.7824427485466003,0.19042065071648565,0.9348658919334412
41,0.49374441381629186,0.767175555229187,0.19478917829835096,0.9329501986503601
42,0.4961595362379351,0.7938931584358215,0.19845945819127606,0.9358237385749817
43,0.5023875227411285,0.7900763154029846,0.18531463623503616,0.9406130313873291
44,0.5310011101133041,0.7977099418640137,0.1747295243301611,0.9396551847457886
45,0.4995917850778303,0.7786259651184082,0.1938928811314919,0.9166666865348816
46,0.5038152569122897,0.7900763154029846,0.1702985946246034,0.9396551847457886
47,0.5078345669134883,0.7633587718009949,0.16515886555229567,0.9501915574073792
48,0.516050054371812,0.7557252049446106,0.16495137447598338,0.9425287246704102
49,0.5082559731170422,0.7900763154029846,0.13664280911515042,0.9664750695228577
50,0.5138347603892552,0.7900763154029846,0.14337529681651529,0.9568965435028076
51,0.5165833771683788,0.7938931584358215,0.13587048121681616,0.9645593762397766
52,0.5293379694450903,0.7900763154029846,0.14458990804993788,0.9559386968612671
53,0.5139755474702092,0.7977099418640137,0.16062215512968114,0.946360170841217
54,0.531779357950196,0.7595419883728027,0.13566696204216544,0.961685836315155
55,0.5133168196860161,0.7977099418640137,0.15660966721531075,0.9434865713119507
56,0.5191285983296751,0.7786259651184082,0.13428338754108582,0.9636015295982361
57,0.5346030824967013,0.7900763154029846,0.14410929861424984,0.9521072506904602
58,0.512212220949071,0.7938931584358215,0.1528056551670206,0.9482758641242981
59,0.5092236677198919,0.805343508720398,0.13415631977306014,0.9645593762397766
60,0.51028075836997,0.7938931584358215,0.12500995822907407,0.9664750695228577
61,0.5083046651068535,0.8015267252922058,0.11989419259330779,0.9703065156936646
62,0.5073897711193288,0.8015267252922058,0.11997049949863405,0.9779693484306335
63,0.5605417499105438,0.7786259651184082,0.11705091310186862,0.9731800556182861
64,0.5194902338144434,0.7938931584358215,0.10728344969251603,0.9779693484306335
65,0.524275277862112,0.767175555229187,0.1262027037783144,0.9712643623352051
66,0.5332399442905688,0.7824427485466003,0.12037661237734945,0.967432975769043
67,0.5448403185560503,0.7900763154029846,0.12598322394707193,0.9683908224105835
68,0.5155237640133341,0.7786259651184082,0.11889556367164371,0.9655172228813171
69,0.5147334992430592,0.7786259651184082,0.10417336864946446,0.9741379022598267
70,0.5116289298952991,0.7824427485466003,0.11893335681308732,0.9712643623352051
71,0.5188816644763219,0.7824427485466003,0.12090932500773463,0.9626436829566956
